category,resource_key,msg_id,final_zh,updated_at,compiled_at,reviewed_at,ai_reviewed_at,high_risk_at
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_NextPlayOrder_ryuji,"[msg MSG_NextPlayOrder_ryuji [坂本 龙司]]
[s][bup 0 2 1 65535 0][f 4 10 65535 0 0][vp 8 2 0 7080 65535 0]我，我！下一场换我吧！[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_NextPlayOrder_yusuke,"[msg MSG_NextPlayOrder_yusuke [喜多川 佑介]]
[s][bup 0 5 1 65535 0][f 4 10 65535 0 0][vp 8 2 0 4034 65535 0]好了，接下来换我。一起与飞镖共舞吧……！[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_NextRetry_anne,"[msg MSG_NextRetry_anne [高卷 杏]]
[s][bup 0 4 5 65535 0][f 4 10 65535 0 0][vp 8 2 0 6021 65535 0]好不甘心啊……！再玩一次好吗？[n][f 1 3 65535][w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_NextRetry_futaba,"[msg MSG_NextRetry_futaba [佐仓 双叶]]
[s][bup 0 8 5 65535 0][f 4 10 65535 0 0][vp 8 2 0 9043 65535 0]这个结果……我绝不接受！求重玩！[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_NextRetry_haru,"[msg MSG_NextRetry_haru [奥村 春]]
[s][bup 0 7 5 65535 0][f 4 10 65535 0 0][vp 8 2 0 3110 65535 0]嗯……再玩一次吧！这样我好不甘心哦！[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_NextRetry_ryuji,"[msg MSG_NextRetry_ryuji [坂本 龙司]]
[s][bup 0 2 5 65535 0][f 4 10 65535 0 0][vp 8 2 0 7192 65535 0]这样下去我不甘心……哎，我们再玩一次吧！[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_NextRetry_sumire,"[msg MSG_NextRetry_sumire [芳泽 堇]]
[s][bup 0 10 0 65535 0][f 4 10 65535 0 0][vp 8 2 0 57063 65535 0]……对不起！再、再来一次吧！[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_OrderCancel_akechi,"[msg MSG_OrderCancel_akechi [明智 吾郎]]
[s][bup 0 9 0 65535 0][f 4 10 65535 0 0][vp 8 2 0 8028 65535 0]嗯……这样啊。算了，也可以吧。[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_OrderCancel_akechiBl,"[msg MSG_OrderCancel_akechiBl [明智 吾郎]]
[s][bup 0 9 12 65535 0][f 4 10 65535 0 0][vp 8 2 0 54480 65535 0]什么……？算了，没关系。[n][f 1 3 65535][w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_OrderCancel_anne,"[msg MSG_OrderCancel_anne [高卷 杏]]
[s][bup 0 4 3 65535 0][f 4 10 65535 0 0][vp 8 2 0 6063 65535 0]这样啊……嗯～真可惜。[n][f 1 3 65535][w][e]
[s][bup 0 4 0 65535 0][f 4 10 65535 0 0][vp 8 2 0 0 65535 0]不过也没有办法，下次再玩吧！[n][f 1 3 65535][w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_OrderCancel_futaba,"[msg MSG_OrderCancel_futaba [佐仓 双叶]]
[s][bup 0 8 4 65535 0][f 4 10 65535 0 0][vp 8 2 0 9040 65535 0]来这套啊……！竟然被拒绝了……！[n][f 1 3 65535][w][e]
[s][bup 0 8 1 65535 0][f 4 10 65535 0 0][vp 8 2 0 0 65535 0]ＯＫ，了解了。不过下次再一起玩哦！[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_OrderCancel_haru,"[msg MSG_OrderCancel_haru [奥村 春]]
[s][bup 0 7 3 65535 0][f 4 10 65535 0 0][vp 8 2 0 3047 65535 0]哎呀……这样啊？嗯……真是可惜。[n][f 1 3 65535][w][e]
[s][bup 0 7 0 65535 0][f 4 10 65535 0 0][vp 8 2 0 0 65535 0]不过这也没办法，下次再一起玩吧。[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_OrderCancel_makoto,"[msg MSG_OrderCancel_makoto [新岛 真]]
[s][bup 0 6 5 65535 0][f 4 10 65535 0 0][vp 8 2 0 2063 65535 0]……我知道了。虽然有点可惜。[n][f 1 3 65535][w][e]
[s][bup 0 6 0 65535 0][f 4 10 65535 0 0][vp 8 2 0 0 65535 0]下次再一起玩吧？我会先模拟练习的哦。[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_OrderCancel_moru,"[msg MSG_OrderCancel_moru [摩尔加纳]]
[s][bup 0 3 5 0 0][f 4 10 65535 0 0][vp 8 2 0 1043 65535 0]……咦？那吾辈的干劲怎么办……？[n][f 1 3 65535][w][e]
[s][bup 0 3 3 0 0][f 4 10 65535 0 0][vp 8 2 0 0 65535 0]算了，你也有你的考虑吧。[n]那就下次再来玩吧。[n][f 1 3 65535][w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_OrderCancel_ryuji,"[msg MSG_OrderCancel_ryuji [坂本 龙司]]
[s][bup 0 2 3 65535 0][f 4 10 65535 0 0][vp 8 2 0 7063 65535 0]什么嘛……真是扫兴。[n][f 1 3 65535][w][e]
[s][bup 0 2 1 65535 0][f 4 10 65535 0 0][vp 8 2 0 0 65535 0]算了，下次再一起玩吧！[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_OrderCancel_sumire,"[msg MSG_OrderCancel_sumire [芳泽 堇]]
[s][bup 0 10 0 65535 0][f 4 10 65535 0 0][vp 8 2 0 57061 65535 0]这、这样啊……[n][f 1 3 65535][w][e]
[s][bup 0 10 0 65535 0][f 4 10 65535 0 0][vp 8 2 0 0 65535 0]不过这也没办法呢。下次再一起玩吧！姐姐。[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_OrderCancel_yusuke,"[msg MSG_OrderCancel_yusuke [喜多川 佑介]]
[s][bup 0 5 3 65535 0][f 4 10 65535 0 0][vp 8 2 0 4064 65535 0]……这、这样啊。……真是遗憾。[n][f 1 3 65535][w][e]
[s][bup 0 5 1 65535 0][f 4 10 65535 0 0][vp 8 2 0 0 65535 0]不过，凡事不应该太过于急躁。[n]就留到下次再挑战吧！[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_preDartsStart_Moru,"[msg MSG_preDartsStart_Moru [摩尔加纳]]
[s][bup 0 3 0 0 0][f 4 10 65535 0 0][vp 8 2 0 0 65535 0]好，差不多该开始玩组队游戏了。[n][f 1 3 65535][w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_Solo_ByeBye,"[msg MSG_Solo_ByeBye [摩尔加纳]]
[s][bup 0 3 0 0 0][f 4 10 65535 0 0][vp 8 2 0 1049 65535 0]那就回家吧。在回家的电车上开检讨会吧！[n][f 1 3 65535][w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_Solo_Clear,"[msg MSG_Solo_Clear [摩尔加纳]]
[s][bup 0 3 1 0 0][f 4 10 65535 0 0][vp 8 2 0 53140 65535 0]０分结镖！真有你的！[n][f 1 3 65535][w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_Solo_NotClear_ScoreF,"[msg MSG_Solo_NotClear_ScoreF [摩尔加纳]]
[s][bup 0 3 5 0 0][f 4 10 65535 0 0][vp 8 2 0 53139 65535 0]唔，没成功啊……就差那么一点……[n][f 1 3 65535][w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_Solo_playing_BustAft,"[msg MSG_Solo_playing_BustAft [摩尔加纳]]
[s][bup 0 3 5 0 0][f 4 10 65535 0 0][vp 8 2 0 1182 65535 0]失手了啊……不过还有机会挽回！[n][f 1 3 65535][w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_Solo_playing_round01,"[msg MSG_Solo_playing_round01 [摩尔加纳]]
[s][bup 0 3 1 0 0][f 4 10 65535 0 0][vp 8 2 0 1188 65535 0]加油，加油！要集中精神！[n][f 1 3 65535][w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_Solo_playing_round04,"[msg MSG_Solo_playing_round04 [摩尔加纳]]
[s][bup 0 3 0 0 0][f 4 10 65535 0 0][vp 8 2 0 1175 65535 0]剩下２局！这局举足轻重哦！[n][f 1 3 65535][w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_Solo_playing_round05,"[msg MSG_Solo_playing_round05 [摩尔加纳]]
[s][bup 0 3 2 0 0][f 4 10 65535 0 0][vp 8 2 0 1106 65535 0]最后一局了……！把你的气魄注入飞镖里！[n][f 1 3 65535][w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_Solo_StartScore_301,"[msg MSG_Solo_StartScore_301 [摩尔加纳]]
[s][bup 0 3 1 0 0][f 4 10 65535 0 0][vp 8 2 0 1023 65535 0]原来是『３０１』啊。这样就能轻松玩了！[n][f 1 3 65535][w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_Solo_StartScore_501,"[msg MSG_Solo_StartScore_501 [摩尔加纳]]
[s][bup 0 3 1 0 0][f 4 10 65535 0 0][vp 8 2 0 1035 65535 0]噢，『５０１』啊。看来有点难度呢。[n][f 1 3 65535][w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_Solo_StartScoreQ_1st,"[msg MSG_Solo_StartScoreQ_1st [摩尔加纳]]
[s][bup 0 3 0 0 0][f 4 10 65535 0 0][vp 8 2 0 1019 65535 0]这么说来，要从几分开始？好像有很多规则。[n][f 1 3 65535][w][e]
[s][bup 0 3 0 0 0][f 4 10 65535 0 0][vp 8 2 0 0 65535 0]『３０１』『５０１』『７０１』……[n]数字越高难度就越大，不过也更有挑战性。[n][f 1 3 65535][w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_StartRound01_akechiB,"[msg MSG_StartRound01_akechiB [明智 吾郎]]
[s][bup 0 9 10 65535 0][f 4 10 65535 0 0][vp 8 2 0 8128 65535 0]你先请，我先观察一下情况。[n][f 1 3 65535][w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_StartRound01_anne,"[msg MSG_StartRound01_anne [高卷 杏]]
[s][bup 0 4 0 65535 0][f 4 10 65535 0 0][vp 8 2 0 54043 65535 0]加油！我会帮你打气的！[n][f 1 3 65535][w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_StartRound01_haru,"[msg MSG_StartRound01_haru [奥村 春]]
[s][bup 0 7 1 65535 0][f 4 10 65535 0 0][vp 8 2 0 53522 65535 0]加油哦！重要的是享受过程！[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_StartRound01_makoto,"[msg MSG_StartRound01_makoto [新岛 真]]
[s][bup 0 6 0 65535 0][f 4 10 65535 0 0][vp 8 2 0 2108 65535 0]加油哦。只要保持冷静，一定没问题的！[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_StartRound01_moru,"[msg MSG_StartRound01_moru [摩尔加纳]]
[s][bup 0 3 0 0 0][f 4 10 65535 0 0][vp 8 2 0 1156 65535 0]准备好了吗？一起加油吧！[n][f 1 3 65535][w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_StartRound01_ryuji,"[msg MSG_StartRound01_ryuji [坂本 龙司]]
[s][bup 0 2 1 65535 0][f 4 10 65535 0 0][vp 8 2 0 7110 65535 0]好，上吧！努力投到０分！[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_StartRound01_sumire,"[msg MSG_StartRound01_sumire [芳泽 堇]]
[s][bup 0 10 0 65535 0][f 4 10 65535 0 0][vp 8 2 0 57069 65535 0]我会帮姐姐打气的！请姐姐加油哦！[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_StartRound01_yusuke,"[msg MSG_StartRound01_yusuke [喜多川 佑介]]
[s][bup 0 5 0 65535 0][f 4 10 65535 0 0][vp 8 2 0 4060 65535 0]比赛开始了……！不用紧张，自然一点就好！[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_StartRound02_akechiB,"[msg MSG_StartRound02_akechiB [明智 吾郎]]
[s][bup 0 9 10 65535 0][f 4 10 65535 0 0][vp 8 2 0 8133 65535 0]原来是这种感觉……哼……看我的。[n][f 1 3 65535][w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_StartRound02_anne,"[msg MSG_StartRound02_anne [高卷 杏]]
[s][bup 0 4 5 65535 0][f 4 10 65535 0 0][vp 8 2 0 54044 65535 0]好了，接下来换我了。唔哇～好紧张哦……！[n][f 1 3 65535][w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_StartRound02_haru,"[msg MSG_StartRound02_haru [奥村 春]]
[s][bup 0 7 1 65535 0][f 4 10 65535 0 0][vp 8 2 0 53501 65535 0]那我要上咯！我得好好加油……！[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_StartRound02_moru,"[msg MSG_StartRound02_moru [摩尔加纳]]
[s][bup 0 3 1 0 0][f 4 10 65535 0 0][vp 8 2 0 1117 65535 0]接下来换吾辈了！喵呼呼，你们可别看呆咯？[n][f 1 3 65535][w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_StartRound02_ryuji,"[msg MSG_StartRound02_ryuji [坂本 龙司]]
[s][bup 0 2 1 65535 0][f 4 10 65535 0 0][vp 8 2 0 7045 65535 0]接下来换我了……！看我使出全力吧！[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_StartRound02_yusuke,"[msg MSG_StartRound02_yusuke [喜多川 佑介]]
[s][bup 0 5 0 65535 0][f 4 10 65535 0 0][vp 8 2 0 4048 65535 0]轮到我了……！呵呵……[n]这紧张感真令人兴奋啊……！[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_StartRound04_akechiB,"[msg MSG_StartRound04_akechiB [明智 吾郎]]
[s][bup 0 9 10 65535 0][f 4 10 65535 0 0][vp 8 2 0 54500 65535 0]我的最后一局啊？我会好好比完这局的。[n][f 1 3 65535][w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_StartRound04_futaba,"[msg MSG_StartRound04_futaba [佐仓 双叶]]
[s][bup 0 8 2 65535 0][f 4 10 65535 0 0][vp 8 2 0 9189 65535 0]我的最后一局……！开、[n]开始变得有趣了呢……！[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_StartRound04_haru,"[msg MSG_StartRound04_haru [奥村 春]]
[s][bup 0 7 2 65535 0][f 4 10 65535 0 0][vp 8 2 0 3178 65535 0]我的最后一局了……得加油啊……！[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_StartRound04_ryuji,"[msg MSG_StartRound04_ryuji [坂本 龙司]]
[s][bup 0 2 0 65535 0][f 4 10 65535 0 0][vp 8 2 0 7020 65535 0]好了……我的最后一局。真是责任重大……！[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,MSG_StartRound04_yusuke,"[msg MSG_StartRound04_yusuke [喜多川 佑介]]
[s][bup 0 5 2 65535 0][f 4 10 65535 0 0][vp 8 2 0 4083 65535 0]这段是我的重头戏。剩下的就交给你了……！[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,SEL_Finish_sumire,"[sel SEL_Finish_sumire top]
[s]用艺术体操的方法投[e]
[s]不要想，去感受[e]
[s]相信自己的直觉吧，堇。[e]",2026-08-09T23:04:46.583Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,SYS_AwardInfo,"[msg SYS_AwardInfo]
[s]拿到Ｈａｔ*Ｔｒｉｃｋ或是[n]Ｈｉｇｈ*Ｔｏｎ等好成绩的话，[n]在飞镖游戏结束时，会使[stIcon 2][clr 26][stLabel 2][clr 27]上升。[w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_001,SYS_FinishInfo,"[msg SYS_FinishInfo]
[s]在第４局剩下的分数变少时，[n]有时候同伴会问该怎么投。[w][e]
[s]只要回答能让同伴振作的选项，[n]同伴结镖的概率就会提高。[w][e]
[s]如果在此让同伴结镖的话，就能通过凝聚与[n]同伴的向心力，让换手级别上升２个阶段。[w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_101,MSG_BackEnd_MyQueIsHave,"[msg MSG_BackEnd_MyQueIsHave [摩尔加纳]]
[s][bup 0 3 0 65535 0][f 4 10 65535 0 0][vp 8 2 0 1165 65535 0]虽然之前买了球杆，今天却没机会用到啊……[n][f 1 3 65535][w][e]
[s][f 4 10 65535 0 0][vp 8 2 0 0 65535 0]台球之路不是１天就能练成的。[n]下次再来玩吧。[n][f 1 3 65535][w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_101,MSG_BackEnd_MyQueIsNotHa,"[msg MSG_BackEnd_MyQueIsNotHa [摩尔加纳]]
[s][bup 0 3 0 65535 0][f 4 10 65535 0 0][vp 8 2 0 53101 65535 0]话说回来……[n]台球书上也写了其他花式杆法呢。[n][f 1 3 65535][w][e]
[s][f 4 10 65535 0 0][vp 8 2 0 0 65535 0]吾辈记得……似乎需要专用的球杆？[n]下次去找找看吧。[n][f 1 3 65535][w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_101,MSG_Happy_Akechi,"[msg MSG_Happy_Akechi [明智 吾郎]]
[s][coop 3 2 6][coop 4 2 7][coop 5 2 5][coop 7 2 4][coop 8 2 2][coop 10 2 8][bup 0 9 1 65535 0][f 4 10 65535 0 0][vp 8 2 0 54465 65535 0]这消遣很不错呢。谢谢你邀我来。[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_101,MSG_Happy_Akechi_Black,"[msg MSG_Happy_Akechi_Black [明智 吾郎]]
[s][coop 3 2 6][coop 4 2 7][coop 5 2 5][coop 7 2 4][coop 8 2 2][coop 10 2 8][bup 0 9 11 65535 0][f 4 10 65535 0 0][vp 8 2 0 54502 65535 0]台球果然很好玩。气氛很高涨对吧？[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_101,MSG_Happy_Anne,"[msg MSG_Happy_Anne [高卷 杏]]
[s][coop 3 2 6][coop 4 2 7][coop 5 2 5][coop 7 2 4][coop 8 2 2][coop 10 2 8][bup 0 4 1 65535 0][f 4 10 65535 0 0][vp 8 2 0 54042 65535 0]真的好开心。要再约我哦。[n][f 1 3 65535][w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_101,MSG_Happy_Futaba,"[msg MSG_Happy_Futaba [佐仓 双叶]]
[s][coop 3 2 6][coop 4 2 7][coop 5 2 5][coop 7 2 4][coop 8 2 2][coop 10 2 8][bup 0 8 1 65535 0][f 4 10 65535 0 0][vp 8 2 0 54737 65535 0]这种一喜一忧的感觉……[n]真让人上瘾！记得再约我哦！[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_101,MSG_Happy_Haru,"[msg MSG_Happy_Haru [奥村 春]]
[s][coop 3 2 6][coop 4 2 7][coop 5 2 5][coop 7 2 4][coop 8 2 2][coop 10 2 8][bup 0 7 1 65535 0][f 4 10 65535 0 0][vp 8 2 0 53539 65535 0]好开心啊！下次再约我哦。[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_101,MSG_Happy_Makoto,"[msg MSG_Happy_Makoto [新岛 真]]
[s][coop 3 2 6][coop 4 2 7][coop 5 2 5][coop 7 2 4][coop 8 2 2][coop 10 2 8][bup 0 6 1 65535 0][f 4 10 65535 0 0][vp 8 2 0 53342 65535 0]真开心。你下次还要约我哦。[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_101,MSG_Happy_Ryuji,"[msg MSG_Happy_Ryuji [坂本 龙司]]
[s][coop 3 2 6][coop 4 2 7][coop 5 2 5][coop 7 2 4][coop 8 2 2][coop 10 2 8][bup 0 2 1 65535 0][f 4 10 65535 0 0][vp 8 2 0 54242 65535 0]真开心啊！下次记得还要找我啊。[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_101,MSG_Happy_Yoshizawa,"[msg MSG_Happy_Yoshizawa [芳泽 堇]]
[s][coop 3 2 6][coop 4 2 7][coop 5 2 5][coop 7 2 4][coop 8 2 2][coop 10 2 8][bup 0 10 1 65535 0][f 4 10 65535 0 0][vp 8 2 0 57162 65535 0]气氛很热络呢！下次请再邀我玩！[n][f 1 3 65535][w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_101,MSG_Happy_Yusuke,"[msg MSG_Happy_Yusuke [喜多川 佑介]]
[s][coop 3 2 6][coop 4 2 7][coop 5 2 5][coop 7 2 4][coop 8 2 2][coop 10 2 8][bup 0 5 1 65535 0][f 4 10 65535 0 0][vp 8 2 0 53736 65535 0]已经过了这么久啊……这段时间真够刺激。[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_101,MSG_HumanParam_Atama,"[msg MSG_HumanParam_Atama [摩尔加纳]]
[s][bup 0 3 0 65535 0][f 4 10 65535 0 0][vp 8 2 0 1168 65535 0][f 4 22 65535 1 41]玩了台球以后……学会了分析情况的能力啦！[n][f 1 3 65535][w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_101,MSG_HumanParam_PreInfo,"[msg MSG_HumanParam_PreInfo [摩尔加纳]]
[s][bup 0 3 1 65535 0][f 4 10 65535 0 0][vp 8 2 0 0 65535 0]大家玩得开心比什么都重要啊。话说回来……[n][f 1 3 65535][w][e]",2026-08-09T13:00:00.000Z,2026-08-10T06:55:31.841Z,,,
event_script_e700,EVENT_DATA/SCRIPT/E700/E767_101,MSG_PlayEnd_Akechi_Black,"[msg MSG_PlayEnd_Akechi_Black [明智 吾郎]]
[s][bup 0 9 11 65535 0][f 4 10 65535 0 0][vp 8 2 0 54501 65535 0]当成余兴节目还不错。……我开玩笑的。[n][f 1 3 65535][w][e]",2026-08-09T17:38:50.197Z,2026-08-10T06:55:31.841Z,,,
